2012,36009114001,NY,NIAGARA FALLS,43.08169600,-79.04512000,33.4580, 20.3 , 19.1 , 39.4119707 ,12/23/2016
2012,17000407001,IL,DECATUR,39.83600800,-89.00172600,33.4500, 20.3 , 19.1 , 39.4025470 ,12/23/2016
2012,19000226001,IA,DES MOINES,41.57230000,-93.55770000,33.3500, 20.3 , 19.0 , 39.2847517 ,12/23/2016
2012,48007039026,TX,HOUSTON,29.68920000,-95.45120000,33.1000, 20.1 , 18.9 , 38.9902633 ,12/23/2016
2012,22009033003,LA,BATON ROUGE,30.34970000,-91.13690000,33.0000, 20.0 , 18.8 , 38.8724679 ,12/23/2016
2016,3400264758,GA,BUFORD,34.05890300,-84.01617600,32.7700, 19.9 , 18.7 , 38.6015386 ,12/23/2016
2012,48001009008,TX,EL PASO,31.65465400,-106.31994500,32.5930, 19.8 , 18.6 , 38.3930408 ,12/23/2016
2012,48003033005,TX,DEL VALLE,30.20830000,-97.60500000,32.5000, 19.7 , 18.5 , 38.2834911 ,12/23/2016
2012,21000056001,KY,VILLA HILLS,39.05900000,-84.61720000,32.4700, 19.7 , 18.5 , 38.2481525 ,12/23/2016
2012,13000012001,GA,ATLANTA,33.74241500,-84.55464600,32.3140, 19.6 , 18.4 , 38.0643918 ,12/23/2016
2012,13000012003,GA,ATLANTA,33.68254100,-84.36206400,32.2600, 19.6 , 18.4 , 38.0007823 ,12/23/2016
2012,26000214001,MI,MUSKEGON,43.26097900,-86.04357200,32.2500, 19.6 , 18.4 , 37.9890027 ,12/23/2016
2012,41000022013,OR,HILLSBORO,45.49595200,-122.94304300,32.0200, 19.5 , 18.3 , 37.7180734 ,12/23/2016
2012,6004009005,CA,CERRITOS,33.87983100,-118.10439100,32.0000, 19.4 , 18.3 , 37.6945143 ,12/23/2016
2012,32000200807,NV,RENO,39.51910000,-119.70280000,32.0000, 19.4 , 18.3 , 37.6945143 ,12/23/2016
2012,31001825001,NE,OMAHA,41.20981900,-95.93127000,32.0000, 19.4 , 18.3 , 37.6945143 ,12/23/2016
2012,34001090001,NJ,RAHWAY,40.60040200,-74.25684700,31.8500, 19.4 , 18.2 , 37.5178213 ,12/23/2016
2012,13000022002,GA,SMYRNA,33.83029900,-84.46021200,31.8400, 19.3 , 18.2 , 37.5060418 ,12/23/2016
2012,39001323001,OH,CANTON,40.75509300,-81.36968200,31.4600, 19.1 , 17.9 , 37.0584194 ,12/23/2016
2012,34004001001,NJ,ATLANTIC CITY,39.38204100,-74.44770200,31.3330, 19.0 , 17.9 , 36.9088193 ,12/23/2016
2012,53000420001,WA,EVERETT,47.99380000,-122.17810000,31.3000, 19.0 , 17.9 , 36.8699468 ,12/23/2016
2012,49000055001,UT,SALT LAKE CITY,40.81320000,-111.92970000,31.2000, 19.0 , 17.8 , 36.7521515 ,12/23/2016
2012,25000035001,MA,NO ANDOVER,42.71450000,-71.12880000,31.0000, 18.8 , 17.7 , 36.5165608 ,12/23/2016
2012,51000213001,VA,ROANOKE,37.26400300,-79.91353900,30.9000, 18.8 , 17.6 , 36.3987654 ,12/23/2016
2012,25000091001,MA,FALL RIVER,41.67680000,-71.19390000,30.9000, 18.8 , 17.6 , 36.3987654 ,12/23/2016
2012,9000930003,CT,NEW HAVEN,41.28260000,-72.90250000,30.7100, 18.7 , 17.5 , 36.1749542 ,12/23/2016
2012,13000054001,GA,AUGUSTA,33.39647200,-81.97489900,30.6400, 18.6 , 17.5 , 36.0924975 ,12/23/2016
2012,47000760001,TN,KNOXVILLE,35.94440000,-83.93280000,30.2720, 18.4 , 17.3 , 35.6590106 ,12/23/2016
2012,12000037001,FL,OVIEDO,28.61980000,-81.21890000,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,13000051001,GA,COLUMBUS,32.41005300,-84.97739700,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,4001316001,AZ,PHOENIX,33.42267200,-112.11107700,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,6002081001,CA,SAN LEANDRO,37.66724300,-122.15950100,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,32000023001,NV,RENO,39.51910000,-119.70280000,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,17000347001,IL,ROCKFORD,42.22200000,-89.09330000,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,26000525001,MI,WARREN,42.53320000,-83.01970000,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,55009511001,WI,GREEN BAY,44.53310000,-87.99430000,30.0000, 18.2 , 17.1 , 35.3386072 ,12/23/2016
2012,21000025011,KY,LOUISVILLE,38.08940000,-85.89680000,29.7200, 18.1 , 17.0 , 35.0087802 ,12/23/2016
2012,41000031001,OR,KEIZER,45.00900000,-123.04940000,29.7000, 18.0 , 16.9 , 34.9852211 ,12/23/2016
