"Denver--Aurora, CO","Denver--Aurora, CO Urbanized Area",10518,15872,CO,12/23/2016
"Burlington, CO","Burlington, CO Urban Cluster",19,28,CO,12/23/2016
"Durango, CO","Durango, CO Urban Cluster",80,120,CO,12/23/2016
"Bayfield, CO","Bayfield, CO Urban Cluster",11,17,CO,12/23/2016
"Woodruff, SC","Woodruff, SC Urban Cluster",19,29,SC,12/23/2016
"Basalt--El Jebel, CO","Basalt--El Jebel, CO Urban Cluster",38,57,CO,12/23/2016
"Eagle, CO","Eagle, CO Urban Cluster",27,41,CO,12/23/2016
"Gypsum, CO","Gypsum, CO Urban Cluster",26,40,CO,12/23/2016
"Vail, CO","Vail, CO Urban Cluster",26,39,CO,12/23/2016
"Edwards, CO","Edwards, CO Urban Cluster",77,116,CO,12/23/2016
"Burlington, KS","Burlington, KS Urban Cluster",11,17,KS,12/23/2016
"Eden, NC","Eden, NC Urban Cluster",76,115,NC,12/23/2016
"Mayodan, NC","Mayodan, NC Urban Cluster",19,29,NC,12/23/2016
"Reidsville, NC","Reidsville, NC Urban Cluster",62,94,NC,12/23/2016
"Colorado Springs, CO","Colorado Springs, CO Urbanized Area",2478,3740,CO,12/23/2016
"Roxborough Park, CO","Roxborough Park, CO Urban Cluster",38,57,CO,12/23/2016
"Pueblo, CO","Pueblo, CO Urbanized Area",605,913,CO,12/23/2016
"Pagosa Springs, CO","Pagosa Springs, CO Urban Cluster",22,33,CO,12/23/2016
"Franklin, NC","Franklin, NC Urban Cluster",30,45,NC,12/23/2016
"Breckenridge, CO","Breckenridge, CO Urban Cluster",32,48,CO,12/23/2016
"Silverthorne--Frisco, CO","Silverthorne--Frisco, CO Urban Cluster",68,103,CO,12/23/2016
"Steamboat Springs, CO","Steamboat Springs, CO Urban Cluster",57,86,CO,12/23/2016
"Fort Collins, CO","Fort Collins, CO Urbanized Area",1172,1768,CO,12/23/2016
"Eaton, CO","Eaton, CO Urban Cluster",19,29,CO,12/23/2016
"Greeley, CO","Greeley, CO Urbanized Area",522,788,CO,12/23/2016
"Lafayette--Louisville--Erie, CO","Lafayette--Louisville--Erie, CO Urbanized Area",352,531,CO,12/23/2016
"Longmont, CO","Longmont, CO Urbanized Area",403,608,CO,12/23/2016
"Johnstown, CO","Johnstown, CO Urban Cluster",61,92,CO,12/23/2016
"Lochbuie, CO","Lochbuie, CO Urban Cluster",18,28,CO,12/23/2016
"Firestone--Frederick, CO","Firestone--Frederick, CO Urban Cluster",95,144,CO,12/23/2016
"Fort Lupton, CO","Fort Lupton, CO Urban Cluster",40,61,CO,12/23/2016
"Severance, CO","Severance, CO Urban Cluster",12,18,CO,12/23/2016
"Montrose, CO","Montrose, CO Urban Cluster",101,152,CO,12/23/2016
"Battlement Mesa, CO","Battlement Mesa, CO Urban Cluster",22,34,CO,12/23/2016
"Carbondale, CO","Carbondale, CO Urban Cluster",32,48,CO,12/23/2016
"Glenwood Springs, CO","Glenwood Springs, CO Urban Cluster",51,77,CO,12/23/2016
"New Castle, CO","New Castle, CO Urban Cluster",24,36,CO,12/23/2016
"Rifle, CO","Rifle, CO Urban Cluster",46,70,CO,12/23/2016
"Silt, CO","Silt, CO Urban Cluster",13,20,CO,12/23/2016
"Sterling, CO","Sterling, CO Urban Cluster",71,108,CO,12/23/2016
"Estes Park, CO","Estes Park, CO Urban Cluster",31,47,CO,12/23/2016
"Wellington, CO","Wellington, CO Urban Cluster",28,42,CO,12/23/2016
"Fraser, CO","Fraser, CO Urban Cluster",11,17,CO,12/23/2016
"Yuma, CO","Yuma, CO Urban Cluster",16,24,CO,12/23/2016
"Las Animas, CO","Las Animas, CO Urban Cluster",18,27,CO,12/23/2016
"Brush, CO","Brush, CO Urban Cluster",26,39,CO,12/23/2016
"Fort Morgan, CO","Fort Morgan, CO Urban Cluster",58,88,CO,12/23/2016
"Alamosa, CO","Alamosa, CO Urban Cluster",43,65,CO,12/23/2016
"Trinidad, CO","Trinidad, CO Urban Cluster",41,61,CO,12/23/2016
"Walsenburg, CO","Walsenburg, CO Urban Cluster",13,20,CO,12/23/2016
"Gunnison, CO","Gunnison, CO Urban Cluster",28,42,CO,12/23/2016
"Leadville, CO","Leadville, CO Urban Cluster",22,34,CO,12/23/2016
"La Junta, CO","La Junta, CO Urban Cluster",36,55,CO,12/23/2016
"Rocky Ford, CO","Rocky Ford, CO Urban Cluster",18,28,CO,12/23/2016
"Grand Junction, CO","Grand Junction, CO Urbanized Area",568,857,CO,12/23/2016
"Aspen, CO","Aspen, CO Urban Cluster",34,52,CO,12/23/2016
"Evergreen, CO","Evergreen, CO Urban Cluster",60,91,CO,12/23/2016
"Air Force Academy, CO","Air Force Academy, CO Urban Cluster",24,37,CO,12/23/2016
"Ca±on City, CO","Ca±on City, CO Urban Cluster",120,181,CO,12/23/2016
"Florence, CO","Florence, CO Urban Cluster",32,49,CO,12/23/2016
"Minneapolis--St. Paul, MN","Minneapolis--St. Paul, MN--WI Urbanized Area",11743,17721,MN,12/23/2016
"New Prague, MN","New Prague, MN Urban Cluster",35,52,MN,12/23/2016
"Belle Plaine, MN","Belle Plaine, MN Urban Cluster",27,41,MN,12/23/2016
"Jordan, MN","Jordan, MN Urban Cluster",23,35,MN,12/23/2016
"Elko New Market, MN","Elko New Market, MN Urban Cluster",17,26,MN,12/23/2016
"Jackson, MN","Jackson, MN Urban Cluster",14,21,MN,12/23/2016
"Albany, MN","Albany, MN Urban Cluster",11,17,MN,12/23/2016
"Sauk Centre, MN","Sauk Centre, MN Urban Cluster",19,28,MN,12/23/2016
"Melrose, MN","Melrose, MN Urban Cluster",14,21,MN,12/23/2016
"Cold Spring, MN","Cold Spring, MN Urban Cluster",19,29,MN,12/23/2016
"St. Cloud, MN","St. Cloud, MN Urbanized Area",490,740,MN,12/23/2016
"Glencoe, MN","Glencoe, MN Urban Cluster",25,37,MN,12/23/2016
"Hutchinson, MN","Hutchinson, MN Urban Cluster",62,94,MN,12/23/2016
"Blue Earth, MN","Blue Earth, MN Urban Cluster",14,22,MN,12/23/2016
"Kasson, MN","Kasson, MN Urban Cluster",31,47,MN,12/23/2016
"Austin, MN","Austin, MN Urban Cluster",111,168,MN,12/23/2016
"Dodge Center, MN","Dodge Center, MN Urban Cluster",12,18,MN,12/23/2016
"Detroit Lakes, MN","Detroit Lakes, MN Urban Cluster",35,53,MN,12/23/2016
"Forest Lake, MN","Forest Lake, MN Urban Cluster",97,146,MN,12/23/2016
"Lindstrom--Chisago City, MN","Lindstrom--Chisago City, MN Urban Cluster",38,57,MN,12/23/2016
"North Branch, MN","North Branch, MN Urban Cluster",29,43,MN,12/23/2016
"Rush City, MN","Rush City, MN Urban Cluster",13,19,MN,12/23/2016
"New Ulm, MN","New Ulm, MN Urban Cluster",59,89,MN,12/23/2016
"Sleepy Eye, MN","Sleepy Eye, MN Urban Cluster",15,23,MN,12/23/2016
"Brainerd, MN","Brainerd, MN Urban Cluster",88,132,MN,12/23/2016
"Crosby, MN","Crosby, MN Urban Cluster",15,23,MN,12/23/2016
"Zumbrota, MN","Zumbrota, MN Urban Cluster",14,21,MN,12/23/2016
"Pine Island, MN","Pine Island, MN Urban Cluster",13,20,MN,12/23/2016
"Granite Falls, MN","Granite Falls, MN Urban Cluster",13,19,MN,12/23/2016
"Windom, MN","Windom, MN Urban Cluster",20,29,MN,12/23/2016
"Cannon Falls, MN","Cannon Falls, MN Urban Cluster",17,26,MN,12/23/2016
"Lake City, MN","Lake City, MN Urban Cluster",23,34,MN,12/23/2016
"Red Wing, MN","Red Wing, MN Urban Cluster",64,96,MN,12/23/2016
"Waseca, MN","Waseca, MN Urban Cluster",42,64,MN,12/23/2016
"Mankato, MN","Mankato, MN Urbanized Area",255,385,MN,12/23/2016
"Lake Crystal, MN","Lake Crystal, MN Urban Cluster",11,17,MN,12/23/2016
"Fairmont, MN","Fairmont, MN Urban Cluster",42,64,MN,12/23/2016
"Chatfield, MN","Chatfield, MN Urban Cluster",12,17,MN,12/23/2016
"Norwood Young America, MN","Norwood Young America, MN Urban Cluster",15,23,MN,12/23/2016
"Waconia, MN","Waconia, MN Urban Cluster",48,72,MN,12/23/2016
"Pipestone, MN","Pipestone, MN Urban Cluster",18,27,MN,12/23/2016
"Watertown, MN","Watertown, MN Urban Cluster",19,28,MN,12/23/2016
"Thief River Falls, MN","Thief River Falls, MN Urban Cluster",39,59,MN,12/23/2016
"Montevideo, MN","Montevideo, MN Urban Cluster",24,36,MN,12/23/2016
"Mora, MN","Mora, MN Urban Cluster",16,25,MN,12/23/2016
"Caledonia, MN","Caledonia, MN Urban Cluster",12,18,MN,12/23/2016
"La Crosse, WI","La Crosse, WI--MN Urbanized Area",447,674,WI,12/23/2016
"Morris, MN","Morris, MN Urban Cluster",23,34,MN,12/23/2016
"Pine City, MN","Pine City, MN Urban Cluster",13,20,MN,12/23/2016
"Moose Lake, MN","Moose Lake, MN Urban Cluster",14,21,MN,12/23/2016
"Mukwonago, WI","Mukwonago, WI Urban Cluster",90,135,WI,12/23/2016
"Whitewater, WI","Whitewater, WI Urban Cluster",63,95,WI,12/23/2016
"Delavan, WI","Delavan, WI Urban Cluster",54,81,WI,12/23/2016
"East Troy, WI","East Troy, WI Urban Cluster",19,29,WI,12/23/2016
"Elkhorn, WI","Elkhorn, WI Urban Cluster",55,83,WI,12/23/2016
"Lake Geneva, WI","Lake Geneva, WI Urban Cluster",65,98,WI,12/23/2016
"Walworth, WI","Walworth, WI Urban Cluster",19,29,WI,12/23/2016
"Cambridge, MN","Cambridge, MN Urban Cluster",63,95,MN,12/23/2016
"Boscobel, WI","Boscobel, WI Urban Cluster",14,22,WI,12/23/2016
"Lancaster, WI","Lancaster, WI Urban Cluster",16,25,WI,12/23/2016
"Platteville, WI","Platteville, WI Urban Cluster",50,75,WI,12/23/2016
"Antigo, WI","Antigo, WI Urban Cluster",36,55,WI,12/23/2016
"Merrill, WI","Merrill, WI Urban Cluster",46,69,WI,12/23/2016
"Tomahawk, WI","Tomahawk, WI Urban Cluster",13,20,WI,12/23/2016
"Le Sueur, MN","Le Sueur, MN Urban Cluster",17,25,MN,12/23/2016
"Montgomery, MN","Montgomery, MN Urban Cluster",11,17,MN,12/23/2016
"St. Peter, MN","St. Peter, MN Urban Cluster",52,78,MN,12/23/2016
"Oconto, WI","Oconto, WI Urban Cluster",19,29,WI,12/23/2016
"Oconto Falls, WI","Oconto Falls, WI Urban Cluster",12,18,WI,12/23/2016
"Green Bay, WI","Green Bay, WI Urbanized Area",915,1381,WI,12/23/2016
"St. Francis, MN","St. Francis, MN Urban Cluster",28,42,MN,12/23/2016
"Roseau, MN","Roseau, MN Urban Cluster",12,18,MN,12/23/2016
"Menomonie, WI","Menomonie, WI Urban Cluster",79,119,WI,12/23/2016
"Monroe, WI","Monroe, WI Urban Cluster",48,73,WI,12/23/2016
"Willmar, MN","Willmar, MN Urban Cluster",90,135,MN,12/23/2016
"New London, MN","New London, MN Urban Cluster",14,21,MN,12/23/2016
"Fort Atkinson, WI","Fort Atkinson, WI Urban Cluster",93,141,WI,12/23/2016
"Lake Mills, WI","Lake Mills, WI Urban Cluster",29,44,WI,12/23/2016
"Mauston, WI","Mauston, WI Urban Cluster",19,29,WI,12/23/2016
"Waterloo, WI","Waterloo, WI Urban Cluster",14,20,WI,12/23/2016
"Watertown, WI","Watertown, WI Urban Cluster",103,156,WI,12/23/2016
"Johnson Creek, WI","Johnson Creek, WI Urban Cluster",12,18,WI,12/23/2016
"Tomah, WI","Tomah, WI Urban Cluster",40,60,WI,12/23/2016
"Sparta, WI","Sparta, WI Urban Cluster",44,66,WI,12/23/2016
"Appleton, WI","Appleton, WI Urbanized Area",958,1445,WI,12/23/2016
"Seymour (Outagamie County), WI","Seymour (Outagamie County), WI Urban Cluster",16,23,WI,12/23/2016
"New London, WI","New London, WI Urban Cluster",34,51,WI,12/23/2016
"Eau Claire, WI","Eau Claire, WI Urbanized Area",456,688,WI,12/23/2016
"Round Lake Beach--McHenry--Grayslake, IL","Round Lake Beach--McHenry--Grayslake, IL--WI Urbanized Area",1286,1941,IL,12/23/2016
"Kenosha, WI","Kenosha, WI--IL Urbanized Area",550,829,WI,12/23/2016
"Racine, WI","Racine, WI Urbanized Area",592,894,WI,12/23/2016
"Sturgeon Bay, WI","Sturgeon Bay, WI Urban Cluster",38,58,WI,12/23/2016
"Ashland, WI","Ashland, WI Urban Cluster",32,49,WI,12/23/2016
"Byron, MN","Byron, MN Urban Cluster",22,33,MN,12/23/2016
"Rochester, MN","Rochester, MN Urbanized Area",477,720,MN,12/23/2016
"Stewartville, MN","Stewartville, MN Urban Cluster",26,39,MN,12/23/2016
"Grand Rapids, MN","Grand Rapids, MN Urban Cluster",41,62,MN,12/23/2016
"Abbotsford, WI","Abbotsford, WI Urban Cluster",18,27,WI,12/23/2016
"Marshfield, WI","Marshfield, WI Urban Cluster",86,130,WI,12/23/2016
"Bloomer, WI","Bloomer, WI Urban Cluster",15,22,WI,12/23/2016
"Stanley, WI","Stanley, WI Urban Cluster",15,23,WI,12/23/2016
"Wausau, WI","Wausau, WI Urbanized Area",331,499,WI,12/23/2016
"Medford, WI","Medford, WI Urban Cluster",18,27,WI,12/23/2016
"Litchfield, MN","Litchfield, MN Urban Cluster",29,44,MN,12/23/2016
"Cokato, MN","Cokato, MN Urban Cluster",19,28,MN,12/23/2016
"Alexandria, MN","Alexandria, MN Urban Cluster",75,114,MN,12/23/2016
"Hayward, WI","Hayward, WI Urban Cluster",12,17,WI,12/23/2016
"Prairie du Sac--Sauk City, WI","Prairie du Sac--Sauk City, WI Urban Cluster",34,52,WI,12/23/2016
"Madison, WI","Madison, WI Urbanized Area",1779,2685,WI,12/23/2016
"Marshall, WI","Marshall, WI Urban Cluster",17,26,WI,12/23/2016
"Mount Horeb, WI","Mount Horeb, WI Urban Cluster",31,47,WI,12/23/2016
"Oregon, WI","Oregon, WI Urban Cluster",49,74,WI,12/23/2016
"Mazomanie, WI","Mazomanie, WI Urban Cluster",13,20,WI,12/23/2016
"Cambridge, WI","Cambridge, WI Urban Cluster",11,17,WI,12/23/2016
"Viroqua, WI","Viroqua, WI Urban Cluster",18,27,WI,12/23/2016
"Ironwood, MI","Ironwood, MI--WI Urban Cluster",32,48,MI,12/23/2016
"Cloquet, MN","Cloquet, MN Urban Cluster",57,86,MN,12/23/2016
"International Falls, MN","International Falls, MN Urban Cluster",31,47,MN,12/23/2016
"Hastings, MN","Hastings, MN Urban Cluster",99,149,MN,12/23/2016
"Hudson, WI","Hudson, WI--MN Urban Cluster",99,150,WI,12/23/2016
"Beloit, WI","Beloit, WI--IL Urbanized Area",283,427,WI,12/23/2016
"Edgerton, WI","Edgerton, WI Urban Cluster",32,48,WI,12/23/2016
"Evansville, WI","Evansville, WI Urban Cluster",25,38,WI,12/23/2016
"Janesville, WI","Janesville, WI Urbanized Area",309,466,WI,12/23/2016
"Brodhead, WI","Brodhead, WI Urban Cluster",16,23,WI,12/23/2016
"Brillion, WI","Brillion, WI Urban Cluster",13,20,WI,12/23/2016
"Chilton, WI","Chilton, WI Urban Cluster",16,24,WI,12/23/2016
"Spooner, WI","Spooner, WI Urban Cluster",12,18,WI,12/23/2016
"Milwaukee, WI","Milwaukee, WI Urbanized Area",6098,9202,WI,12/23/2016
"West Bend, WI","West Bend, WI Urbanized Area",303,458,WI,12/23/2016
"Amery, WI","Amery, WI Urban Cluster",13,19,WI,12/23/2016
"Osceola, WI","Osceola, WI Urban Cluster",16,24,WI,12/23/2016
"Kiel--New Holstein, WI","Kiel--New Holstein, WI Urban Cluster",31,46,WI,12/23/2016
"Manitowoc, WI","Manitowoc, WI Urban Cluster",205,310,WI,12/23/2016
"Black River Falls, WI","Black River Falls, WI Urban Cluster",25,38,WI,12/23/2016
"Berlin, WI","Berlin, WI Urban Cluster",22,33,WI,12/23/2016
"Marshall, MN","Marshall, MN Urban Cluster",60,90,MN,12/23/2016
"Chisholm, MN","Chisholm, MN Urban Cluster",20,31,MN,12/23/2016
"Duluth, MN","Duluth, MN--WI Urbanized Area",533,805,MN,12/23/2016
"Ely, MN","Ely, MN Urban Cluster",15,23,MN,12/23/2016
"Hibbing, MN","Hibbing, MN Urban Cluster",51,78,MN,12/23/2016
"Virginia, MN","Virginia, MN Urban Cluster",57,86,MN,12/23/2016
"Crookston, MN","Crookston, MN Urban Cluster",35,53,MN,12/23/2016
"Prescott, WI","Prescott, WI Urban Cluster",18,28,WI,12/23/2016
"River Falls, WI","River Falls, WI Urban Cluster",68,103,WI,12/23/2016
"Ellsworth, WI","Ellsworth, WI Urban Cluster",13,19,WI,12/23/2016
"Algoma, WI","Algoma, WI Urban Cluster",14,21,WI,12/23/2016
"Kewaunee, WI","Kewaunee, WI Urban Cluster",12,18,WI,12/23/2016
"Dodgeville, WI","Dodgeville, WI Urban Cluster",21,32,WI,12/23/2016
"Long Prairie, MN","Long Prairie, MN Urban Cluster",15,22,MN,12/23/2016
"Staples, MN","Staples, MN Urban Cluster",12,19,MN,12/23/2016
"Plainview, MN","Plainview, MN Urban Cluster",15,22,MN,12/23/2016
"Owatonna, MN","Owatonna, MN Urban Cluster",112,170,MN,12/23/2016
"Faribault, MN","Faribault, MN Urban Cluster",105,158,MN,12/23/2016
"St. Charles, MN","St. Charles, MN Urban Cluster",13,20,MN,12/23/2016
"Winona, MN","Winona, MN Urban Cluster",136,205,MN,12/23/2016
"Northfield, MN","Northfield, MN Urban Cluster",95,144,MN,12/23/2016
"Lonsdale, MN","Lonsdale, MN Urban Cluster",15,23,MN,12/23/2016
"Monticello--Big Lake, MN","Monticello--Big Lake, MN Urban Cluster",113,171,MN,12/23/2016
"Zimmerman, MN","Zimmerman, MN Urban Cluster",36,54,MN,12/23/2016
"Princeton, MN","Princeton, MN Urban Cluster",22,33,MN,12/23/2016
"Becker, MN","Becker, MN Urban Cluster",17,26,MN,12/23/2016
"Fergus Falls, MN","Fergus Falls, MN Urban Cluster",54,81,MN,12/23/2016
"Wadena, MN","Wadena, MN Urban Cluster",17,26,MN,12/23/2016
"Perham, MN","Perham, MN Urban Cluster",13,20,MN,12/23/2016
"Little Falls, MN","Little Falls, MN Urban Cluster",40,60,MN,12/23/2016
"Worthington, MN","Worthington, MN Urban Cluster",56,84,MN,12/23/2016
"Two Harbors, MN","Two Harbors, MN Urban Cluster",16,24,MN,12/23/2016
"Bemidji, MN","Bemidji, MN Urban Cluster",65,98,MN,12/23/2016
"St. James, MN","St. James, MN Urban Cluster",20,31,MN,12/23/2016
"Park Rapids, MN","Park Rapids, MN Urban Cluster",15,23,MN,12/23/2016
"Buffalo, MN","Buffalo, MN Urban Cluster",71,107,MN,12/23/2016
"Annandale, MN","Annandale, MN Urban Cluster",14,22,MN,12/23/2016
"Montrose, MN","Montrose, MN Urban Cluster",20,30,MN,12/23/2016
"Delano, MN","Delano, MN Urban Cluster",23,35,MN,12/23/2016
"Rockford, MN","Rockford, MN Urban Cluster",20,31,MN,12/23/2016
"Benson, MN","Benson, MN Urban Cluster",14,21,MN,12/23/2016
"Luverne, MN","Luverne, MN Urban Cluster",20,31,MN,12/23/2016
"Redwood Falls, MN","Redwood Falls, MN Urban Cluster",22,33,MN,12/23/2016
"Baldwin, WI","Baldwin, WI Urban Cluster",26,39,WI,12/23/2016
"New Richmond, WI","New Richmond, WI Urban Cluster",37,55,WI,12/23/2016
"Somerset, WI","Somerset, WI Urban Cluster",12,17,WI,12/23/2016
"Albert Lea, MN","Albert Lea, MN Urban Cluster",79,119,MN,12/23/2016
"Richland Center, WI","Richland Center, WI Urban Cluster",22,34,WI,12/23/2016
"Wisconsin Rapids, WI","Wisconsin Rapids, WI Urban Cluster",129,195,WI,12/23/2016
"Sullivan, IN","Sullivan, IN Urban Cluster",20,30,IN,12/23/2016
"Clinton, IN","Clinton, IN Urban Cluster",28,43,IN,12/23/2016
"Portland, IN","Portland, IN Urban Cluster",27,40,IN,12/23/2016
"Indianapolis, IN","Indianapolis, IN Urbanized Area",6590,9944,IN,12/23/2016
"Loogootee, IN","Loogootee, IN Urban Cluster",13,20,IN,12/23/2016
"Monticello, IN","Monticello, IN Urban Cluster",38,58,IN,12/23/2016
"Delphi, IN","Delphi, IN Urban Cluster",13,20,IN,12/23/2016
"Anderson, IN","Anderson, IN Urbanized Area",390,589,IN,12/23/2016
"Muncie, IN","Muncie, IN Urbanized Area",401,606,IN,12/23/2016
"Sheridan, IN","Sheridan, IN Urban Cluster",12,18,IN,12/23/2016
"Tipton, IN","Tipton, IN Urban Cluster",29,44,IN,12/23/2016
"Columbia City, IN","Columbia City, IN Urban Cluster",41,62,IN,12/23/2016
"Mount Vernon, IN","Mount Vernon, IN Urban Cluster",31,47,IN,12/23/2016
"Lafayette, IN","Lafayette, IN Urbanized Area",654,988,IN,12/23/2016
"Corydon, IN","Corydon, IN Urban Cluster",24,37,IN,12/23/2016
"Stevens Point, WI","Stevens Point, WI Urban Cluster",196,296,WI,12/23/2016
"Angola, IN","Angola, IN Urban Cluster",50,75,IN,12/23/2016
"Knox, IN","Knox, IN Urban Cluster",15,22,IN,12/23/2016
"Scottsburg, IN","Scottsburg, IN Urban Cluster",51,76,IN,12/23/2016
"Winchester, IN","Winchester, IN Urban Cluster",22,33,IN,12/23/2016
"Paoli, IN","Paoli, IN Urban Cluster",15,22,IN,12/23/2016
"Frankfort, IN","Frankfort, IN Urban Cluster",74,112,IN,12/23/2016
"Lowell, IN","Lowell, IN Urban Cluster",44,66,IN,12/23/2016
"Mitchell, IN","Mitchell, IN Urban Cluster",19,28,IN,12/23/2016
"Bedford, IN","Bedford, IN Urban Cluster",66,100,IN,12/23/2016
"Bicknell, IN","Bicknell, IN Urban Cluster",14,22,IN,12/23/2016
"Vincennes, IN","Vincennes, IN Urban Cluster",94,142,IN,12/23/2016
"Peru, IN","Peru, IN Urban Cluster",58,88,IN,12/23/2016
"Grissom AFB, IN","Grissom AFB, IN Urban Cluster",28,43,IN,12/23/2016
"Rensselaer, IN","Rensselaer, IN Urban Cluster",27,40,IN,12/23/2016
"De Motte, IN","De Motte, IN Urban Cluster",21,31,IN,12/23/2016
"Greentown, IN","Greentown, IN Urban Cluster",14,22,IN,12/23/2016
"Kokomo, IN","Kokomo, IN Urbanized Area",275,416,IN,12/23/2016
"Bloomington, IN","Bloomington, IN Urbanized Area",481,726,IN,12/23/2016
"Fairmount, IN","Fairmount, IN Urban Cluster",13,20,IN,12/23/2016
"Marion, IN","Marion, IN Urban Cluster",193,291,IN,12/23/2016
"Upland, IN","Upland, IN Urban Cluster",15,22,IN,12/23/2016
"Auburn, IN","Auburn, IN Urban Cluster",96,145,IN,12/23/2016
"Butler, IN","Butler, IN Urban Cluster",12,18,IN,12/23/2016
"Connersville, IN","Connersville, IN Urban Cluster",68,103,IN,12/23/2016
"Lebanon, IN","Lebanon, IN Urban Cluster",68,103,IN,12/23/2016
"Berne, IN","Berne, IN Urban Cluster",24,37,IN,12/23/2016
"Decatur, IN","Decatur, IN Urban Cluster",46,70,IN,12/23/2016
"Shawano, WI","Shawano, WI Urban Cluster",47,70,WI,12/23/2016
"Greensburg, IN","Greensburg, IN Urban Cluster",51,77,IN,12/23/2016
"Lodi, WI","Lodi, WI Urban Cluster",13,20,WI,12/23/2016
"Portage, WI","Portage, WI Urban Cluster",46,69,WI,12/23/2016
"Terre Haute, IN","Terre Haute, IN Urbanized Area",411,620,IN,12/23/2016
"Winamac, IN","Winamac, IN Urban Cluster",11,17,IN,12/23/2016
"Barron, WI","Barron, WI Urban Cluster",15,22,WI,12/23/2016
"Rice Lake, WI","Rice Lake, WI Urban Cluster",42,64,WI,12/23/2016
"Chetek, WI","Chetek, WI Urban Cluster",13,19,WI,12/23/2016
"Westville, IN","Westville, IN Urban Cluster",26,40,IN,12/23/2016
"New Carlisle, IN","New Carlisle, IN Urban Cluster",16,24,IN,12/23/2016
"Michigan City--La Porte, IN","Michigan City--La Porte, IN--MI Urbanized Area",292,441,IN,12/23/2016
"Somerset, MI","Somerset, MI Urban Cluster",13,19,MI,12/23/2016
"Hillsdale, MI","Hillsdale, MI Urban Cluster",52,78,MI,12/23/2016
"Logansport, IN","Logansport, IN Urban Cluster",96,144,IN,12/23/2016
"Princeton, IN","Princeton, IN Urban Cluster",38,58,IN,12/23/2016
"Oakland City, IN","Oakland City, IN Urban Cluster",11,17,IN,12/23/2016
"Fort Branch, IN","Fort Branch, IN Urban Cluster",19,29,IN,12/23/2016
"Bad Axe, MI","Bad Axe, MI Urban Cluster",15,23,MI,12/23/2016
"Sault Ste. Marie, MI","Sault Ste. Marie, MI Urban Cluster",58,88,MI,12/23/2016
"Kinross, MI","Kinross, MI Urban Cluster",29,44,MI,12/23/2016
"Cambridge City, IN","Cambridge City, IN Urban Cluster",17,25,IN,12/23/2016
"Columbus, WI","Columbus, WI Urban Cluster",29,44,WI,12/23/2016
"Rhinelander, WI","Rhinelander, WI Urban Cluster",40,60,WI,12/23/2016
"Waupun, WI","Waupun, WI Urban Cluster",50,76,WI,12/23/2016
"Beaver Dam, WI","Beaver Dam, WI Urban Cluster",79,119,WI,12/23/2016
"Horicon, WI","Horicon, WI Urban Cluster",15,23,WI,12/23/2016
"Mayville, WI","Mayville, WI Urban Cluster",23,34,WI,12/23/2016
"Juneau, WI","Juneau, WI Urban Cluster",12,18,WI,12/23/2016
"Bremen, IN","Bremen, IN Urban Cluster",21,31,IN,12/23/2016
"Plymouth, IN","Plymouth, IN Urban Cluster",55,84,IN,12/23/2016
"Walkerton, IN","Walkerton, IN Urban Cluster",13,20,IN,12/23/2016
"Arcadia, WI","Arcadia, WI Urban Cluster",13,20,WI,12/23/2016
"Knightstown, IN","Knightstown, IN Urban Cluster",13,20,IN,12/23/2016
"Rushville, IN","Rushville, IN Urban Cluster",30,45,IN,12/23/2016
